0,0.49313655,0.2589883,0.9042183,0.4031281,0.2851006,1.0,0.354662,0.27797908,0.89204574,0.3034264,0.35077715,0.9087303,0.2978874,0.42753163,0.9199637,0.4515942,0.29222217,0.9169603,0.4972908,0.353151,0.8356043,0.5083688,0.29222217,0.91197705,0.35881624,0.42515776,0.9127685,0.41005182,0.531981,1.011535,0.3421993,0.6308914,1.0058497,0.41559082,0.42674035,0.88546413,0.3698942,0.52881587,0.86719894,0.36020097,0.6166483,0.88288295
1,0.49322918,0.25968033,0.913813,0.40498582,0.28489274,1.0,0.35672772,0.27858964,0.9048846,0.3029544,0.35107526,0.9228842,0.29468158,0.42828822,0.9182072,0.4532439,0.29119584,0.9192013,0.4987444,0.3534389,0.8418379,0.51115364,0.2935595,0.91619945,0.35810652,0.42513666,0.9210696,0.4132586,0.5315015,1.0291107,0.3498337,0.6307753,0.97114706,0.41601622,0.42671245,0.8947866,0.37189454,0.5291378,0.89249754,0.36224294,0.618169,0.8897686
2,0.495826,0.2602057,0.9242133,0.40654707,0.28512076,1.0,0.35740903,0.27839762,0.8722131,0.3034264,0.35037446,0.9116186,0.29235306,0.42709702,0.9052779,0.45568508,0.29184386,0.8939094,0.4999785,0.35353827,0.8328918,0.51382023,0.29342577,0.90733266,0.36017737,0.4239332,0.87999624,0.41554415,0.530712,0.99356174,0.35740903,0.63353604,0.94929886,0.41692832,0.42630604,0.8598378,0.37125072,0.5291301,0.89401233,0.35740903,0.6200898,0.8594797
3,0.50065285,0.2602093,0.94426644,0.41090047,0.2860516,1.0,0.3601104,0.27929285,0.88260555,0.30445004,0.3508562,0.920885,0.2877519,0.42719045,0.8921866,0.46169057,0.29281038,0.92295676,0.50343585,0.35483193,0.83827215,0.5215255,0.29758126,0.8951501,0.3615019,0.424805,0.8983791,0.4199453,0.53135484,0.9777705,0.372634,0.6379047,0.9395848,0.4199453,0.42639527,0.87077224,0.37124246,0.5281743,0.9255215,0.34480378,0.6156406,0.8925506
4,0.5055624,0.26211014,0.9491072,0.41522446,0.2875239,1.0,0.36519113,0.2803763,0.8851267,0.30820873,0.35105827,0.92485976,0.2859717,0.42650536,0.88624597,0.4652578,0.2946715,0.92728955,0.508342,0.3566175,0.818964,0.5277994,0.2994366,0.8962014,0.3624115,0.42571115,0.90700734,0.42356336,0.53213125,0.9609135,0.38742816,0.6441106,0.91646606,0.42078373,0.42729953,0.8481715,0.37353003,0.52895457,0.92344475,0.34712356,0.61472595,0.9224128
5,0.51264733,0.263135,0.9543133,0.4212503,0.28764144,1.0,0.37063044,0.28081176,0.883113,0.31016782,0.35312587,0.9192151,0.28485787,0.42785048,0.8925512,0.47187018,0.29447109,0.933308,0.5098351,0.35794684,0.8048664,0.53514504,0.30491647,0.90040517,0.365006,0.42704698,0.90585244,0.42687476,0.5331077,0.9537003,0.4029709,0.6463998,0.9106183,0.42265642,0.42785048,0.8477106,0.37625486,0.52828676,0.9479195,0.34813273,0.61506367,0.9685203
6,0.5196369,0.2643073,0.9596769,0.42588675,0.28909412,1.0,0.37551355,0.28189793,0.8818972,0.3139463,0.35385966,0.9130038,0.28736043,0.42822012,0.8972854,0.47625998,0.29629025,0.9271109,0.5112414,0.36025625,0.8142928,0.54342425,0.3106826,0.8926059,0.36711803,0.42742056,0.8819539,0.4314838,0.5345636,0.97366637,0.41749123,0.64810324,0.92100686,0.42588678,0.42822012,0.83289325,0.37971133,0.52976614,0.93585056,0.34752843,0.6161202,0.9915303
7,0.52681303,0.26694816,0.96887493,0.43138862,0.29020286,1.0,0.38367638,0.28298587,0.88677967,0.31772128,0.35515562,0.91040146,0.28965527,0.42973098,0.9089254,0.47910082,0.29741982,0.9244668,0.51278,0.3615707,0.83307606,0.55066913,0.31666508,0.87032974,0.3710467,0.42812723,0.8840459,0.43559852,0.53477806,0.9820116,0.4299853,0.6510515,0.9225472,0.4271787,0.42973098,0.81400347,0.38507968,0.5299667,0.9786049,0.3471906,0.61737233,0.99264026
8,0.5354578,0.27027166,0.96979964,0.43830177,0.29168564,1.0,0.38972375,0.28454766,0.8799736,0.3244904,0.35672072,0.9074644,0.29534358,0.4320662,0.9024969,0.4868798,0.29882362,0.8886293,0.5132507,0.36465183,0.82974327,0.5604408,0.32261696,0.8764368,0.37723225,0.42889377,0.85136443,0.43830177,0.5351706,0.9501915,0.44107765,0.6533441,0.90668607,0.43275,0.43048,0.762038,0.39111167,0.5304119,0.94011706,0.34808543,0.61765414,0.97740185
9,0.54628384,0.27404258,0.95645094,0.44682997,0.29272127,1.0,0.40162364,0.28676,0.8463503,0.32929352,0.36147457,0.87076086,0.3028652,0.43618923,0.91409004,0.49203628,0.2986825,0.8134592,0.5129007,0.36703846,0.8404694,0.56853926,0.32968113,0.8628416,0.38075918,0.43062538,0.82086444,0.4419616,0.53713346,0.9081714,0.44752544,0.6555641,0.89765036,0.43222484,0.43142018,0.7037688,0.39605978,0.5315696,0.8989612,0.34737605,0.6182068,0.9543704
