0.57602227,0.31631625,0.80951625,0.5673004,0.3634528,1.0,0.543187,0.36749306,0.73636997,0.53241295,0.4429115,0.8187988,0.5247172,0.5192278,0.83140707,0.5914138,0.3594125,0.6925919,0.6119358,0.40969148,0.87948394,0.5903877,0.3405579,0.80705607,0.563196,0.51114726,0.65388584,0.56883955,0.6368447,0.8135725,0.5637091,0.768827,0.84303606,0.5903877.1,0.5093516,0.68932,0.5821789,0.63325334,0.79427636,0.5749962,0.74638104,0.75951004,0
0.57626766,0.31536078,0.8452791,0.5680429,0.36303884,1.0,0.54388255,0.36663717,0.75966346,0.53205943,0.44310194,0.82976055,0.5222925,0.51866716,0.8528398,0.59220314,0.35944048,0.70896786,0.6122511,0.41071686,0.8832547,0.59066105,0.34054917,0.79736304,0.5623883,0.5105709,0.6602198,0.56907094,0.63381416,0.82312906,0.56393045,0.76605326,0.84108603,0.5896329,0.5096713,0.69963455,0.58140814,0.6311154,0.7850734,0.5747255,0.74536276,0.77073467,0
0.576716,0.31640533,0.8596622,0.5687495,0.36227712,1.0,0.5443359,0.36587492,0.7697147,0.5309727,0.44322735,0.8351342,0.52017933,0.51788145,0.8557341,0.593163,0.35867932,0.7065241,0.6116659,0.41264614,0.88569164,0.5911072,0.34158984,0.80586374,0.5612969,0.508887,0.66251975,0.5690065,0.6330107,0.8373755,0.5638668,0.76522934,0.8399917,0.5895653,0.508887,0.70229954,0.5803138,0.63121176,0.8034317,0.57517415,0.7472404,0.77834725,0
0.576355,0.31637043,0.8684222,0.5696824,0.36217988,1.0,0.5445322,0.36577275,0.77361333,0.5311871,0.4412236,0.83951724,0.51886857,0.51667446,0.8539442,0.5948327,0.35858697,0.70815355,0.61177063,0.41427687,0.8850746,0.5912398,0.3442154,0.8033086,0.5604435,0.50948864,0.6636661,0.5686559,0.63254535,0.83709943,0.56454974,0.76458436,0.83738834,0.5886735,0.5085904,0.7003039,0.5799479,0.63164717,0.81443965,0.57481515,0.74751806,0.76740724,0
0.57631797,0.31565183,0.8748221,0.5706881,0.36177832,1.0,0.5450978,0.36491314,0.7708502,0.5312791,0.44014856,0.84002125,0.51848394,0.51627964,0.85283214,0.59627837,0.3586435,0.7144093,0.6116325,0.41596574,0.8812517,0.5916721,0.3469999,0.7915909,0.5594284,0.5091144,0.6633394,0.5681291,0.6318198,0.8277944,0.56454647,0.7652731,0.83428967,0.5880895,0.5091144,0.69653547,0.5793888,0.6318198,0.8205154,0.57478255,0.74825555,0.75668335,0
0.5758758,0.3159893,0.8853386,0.5715294,0.3616274,1.0,0.54519475,0.364312,0.7723272,0.53087693,0.43948063,0.83988917,0.51809317,0.5146493,0.84880227,0.597864,0.3589428,0.7263949,0.6121818,0.4197936,0.8752419,0.59172773,0.350889,0.78259104,0.5579786,0.50838524,0.6602776,0.5671829,0.63277143,0.8285079,0.5646261,0.7652114,0.836801,0.58763695,0.51017493,0.69403696,0.5784326,0.6318765,0.82826054,0.5738305,0.74910384,0.75661415,0
0.5757604,0.3155927,0.88616014,0.57244164,0.36250234,1.0,0.5456362,0.3638426,0.7710705,0.5313399,0.4380045,0.8425876,0.5185754,0.5121664,0.8386171,0.59924716,0.36116207,0.73509145,0.61252224,0.42281473,0.8755717,0.59158844,0.35222688,0.7871894,0.5568689,0.5076988,0.66072154,0.56708056,0.6318976,0.8236198,0.56503826,0.7641381,0.8345128,0.5869932,0.5103794,0.6874726,0.5778028,0.6318976,0.8220173,0.5747393,0.74894834,0.7599161,0
0.5750173,0.3147094,0.887529,0.57272404,0.36242098,1.0,0.5454603,0.36286688,0.7677815,0.53170097,0.43688673,0.83819133,0.51845133,0.5100148,0.83126944,0.5999878,0.36197507,0.7325925,0.61374706,0.42529327,0.8739652,0.59234375,0.35573244,0.79289734,0.55514276,0.50644755,0.66026306,0.5653348,0.6321921,0.8270585,0.5648252,0.7641793,0.82976484,0.5857189,0.50912297,0.68268645,0.57756525,0.6321921,0.8311014,0.57450765,0.7463432,0.76113987,0
0.5740029,0.31457365,0.8861558,0.5729887,0.3624954,1.0,0.5456049,0.3624954,0.7677111,0.53140587,0.43526542,0.8407382,0.51872814,0.5080355,0.8339727,0.6003726,0.3624954,0.73014224,0.61457163,0.42727846,0.8762369,0.59378016,0.35805818,0.80923086,0.55422574,0.507148,0.6668242,0.5643679,0.632277,0.8384223,0.5653821,0.75829345,0.8282273,0.58515936,0.5098103,0.68906665,0.57755274,0.632277,0.8505634,0.5745101,0.743207,0.78331673,0
0.5734125,0.31340793,0.88656485,0.57163584,0.36182216,1.0,0.54498583,0.36226633,0.77344656,0.5317877,0.43422142,0.83651936,0.5185896,0.5061765,0.821857,0.59828585,0.36137798,0.7193587,0.6155449,0.42977974,0.87089753,0.5957478,0.36137798,0.8000113,0.5536154,0.5070648,0.67707205,0.5622449,0.63143164,0.8616357,0.5657982,0.75579846,0.84000325,0.5845801,0.5097298,0.6951488,0.57798105,0.63143164,0.8589231,0.57544297,0.7406967,0.8060347,0
